ID,datetime,TokenizedText,sentiment,tickers,date,hour,day_of_week,month,year,normalized_text,text_length,word_count,ticker_count
697786,2020-06-29 20:26:58+00:00,"Big names ditching $fb doesn't matter, out of control employment doesn't matter, fraud doesn't matter, profitability doesn't matter, people dying doesn't matter. Nothing matters, stocks only go up, just buy buy buy!!! $spy",1.0,['FB'],2020-06-29,20,0,6,2020,"big names ditching fb does not matter, out of control employment does not matter, fraud does not matter, profitability does not matter, people dying does not matter. nothing matters, stocks only go up, just buy buy buy!!! spy",225,38,1
696811,2020-06-29 21:37:24+00:00,RT @MDTrades12: At this rate if everyone bans $FB it will be at aTHs,-1.0,['FB'],2020-06-29,21,0,6,2020,rt mdtrades12 at this rate if everyone bans fb it will be at aths,65,14,1
696383,2020-06-29 22:19:52+00:00,"RT @freezerohedge: Major companies that have said they're decreasing or halting ad spending with $FB

Adidas
Reebok
Ford
HP
Microsoft
Unile…",-1.0,"['FB', 'HP', 'HPQ', 'MSFT']",2020-06-29,22,0,6,2020,rt freezerohedge major companies that have said they are decreasing or halting ad spending with fb adidas reebok ford hp microsoft unile,136,22,4
727215,2020-06-30 00:05:31+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",1.0,"['AAPL', 'IBM']",2020-06-30,0,1,6,2020,"rt chrisdungeon innovation has nothing to do with how many rampd dollars you have. when aapl came up with the mac, ibm was spending at le",137,26,2
726538,2020-06-30 01:04:28+00:00,"$2173 a day keeps the 9 to 5 away.

Don't miss out, buy my stock course &amp; learn investing, become Financially Free With Stocks - Video Course  on @GUMROAD https://t.co/ctm70UM0Rd

#stocks $fb $aal $ba $mtch $tsla $twtr https://t.co/TOF4Yg16f1",1.0,"['AAL', 'BA', 'FB', 'TWTR']",2020-06-30,1,1,6,2020,"2173 a day keeps the 9 to 5 away. do not miss out, buy my stock course amp learn investing, become financially free with stocks - video course on gumroad httpst.coctm70um0rd stocks fb aal ba mtch tsla twtr httpst.cotof4yg16f1",225,39,4
724212,2020-06-30 06:33:33+00:00,"RT @gzbenso: Netflix leads its rivals in original TV shows by a wide margin in both quantity and quality, according to new data analysis ht…",1.0,['NFLX'],2020-06-30,6,1,6,2020,"rt gzbenso netflix leads its rivals in original tv shows by a wide margin in both quantity and quality, according to new data analysis ht",137,25,1
723747,2020-06-30 08:00:23+00:00,"So my point here isn’t to approve or disapprove, but federal reserve is NOT buying bonds from $AAPL - i.e it’s not providing debt financing - $AAPl is one of 794 firms (that run a gamut) whose existing debt the fed is purchasing (frankly not that much of btw) in secondary market. https://t.co/QgRIS7UTHp",-1.0,['AAPL'],2020-06-30,8,1,6,2020,"so my point here isnt to approve or disapprove, but federal reserve is not buying bonds from aapl - i.e its not providing debt financing - aapl is one of 794 firms that run a gamut whose existing debt the fed is purchasing frankly not that much of btw in secondary market. httpst.coqgris7uthp",292,53,1
722871,2020-06-30 10:34:43+00:00,$KTOV $MRK collaboration confirmed! Big surge in PM,1.0,"['MRK', 'PM']",2020-06-30,10,1,6,2020,ktov mrk collaboration confirmed! big surge in pm,49,8,2
721514,2020-06-30 12:38:45+00:00,$AAPL - Shipment estimates cut for Apple's 5G iPhones - Digitimes https://t.co/ep9MWtz3ZL,-1.0,['AAPL'],2020-06-30,12,1,6,2020,aapl - shipment estimates cut for apple is 5g iphones - digitimes httpst.coep9mwtz3zl,85,13,1
719880,2020-06-30 14:12:24+00:00,"RT @tradertvshawn: Feeling #savage here with this $AAPL scalp!!  LETS GO!!!!

#stocks #trading #market #trader #markets #nasdaq #nyse #dayt…",1.0,['AAPL'],2020-06-30,14,1,6,2020,rt tradertvshawn feeling savage here with this aapl scalp!! lets go!!!! stocks trading market trader markets nasdaq nyse dayt,125,19,1
716504,2020-06-30 17:12:15+00:00,$UVXY making a comeback and $AAPL dumping up 3 points in that now https://t.co/sgB7kbi6D1,-1.0,['AAPL'],2020-06-30,17,1,6,2020,uvxy making a comeback and aapl dumping up 3 points in that now httpst.cosgb7kbi6d1,83,14,1
715511,2020-06-30 18:15:39+00:00,"RT @TheDomino: .@Tesla $TSLA market value just went over $200 billion for the first time ever...

Making it worth as much as Disney $DIS or…",1.0,['DIS'],2020-06-30,18,1,6,2020,rt thedomino .tesla tsla market value just went over 200 billion for the first time ever... making it worth as much as disney dis or,132,25,1
712661,2020-06-30 21:07:53+00:00,RT @GerberKawasaki: This made my day. Tesla is bigger than Exxon! I LOVE IT! $XOM $TSLA https://t.co/WVrLaVRz2z,1.0,"['IT', 'XOM']",2020-06-30,21,1,6,2020,rt gerberkawasaki this made my day. tesla is bigger than exxon! i love it! xom tsla httpst.cowvrlavrz2z,103,17,2
712006,2020-06-30 22:06:11+00:00,"$spy $spx $ES_F if markets base on weekly charts thursday, yall are in for a treat next week",1.0,['ES'],2020-06-30,22,1,6,2020,"spy spx es_f if markets base on weekly charts thursday, yall are in for a treat next week",89,18,1
711465,2020-06-30 23:01:28+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",1.0,"['AAPL', 'IBM']",2020-06-30,23,1,6,2020,"rt chrisdungeon innovation has nothing to do with how many rampd dollars you have. when aapl came up with the mac, ibm was spending at le",137,26,2
711293,2020-06-30 23:22:58+00:00,"$ADBE #Adobe #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/EIXeMynIki https://t.co/u2DBMyg8kg",1.0,['ADBE'],2020-06-30,23,1,6,2020,"adbe adobe options maxpain chart, open interest chart update optionstrading optionsflow optionstrade optiontrading stocks stock stockmarket investment investing invest investor investors uoa httpst.co5je2nlalc3 httpst.coeixemyniki httpst.cou2dbmyg8kg",250,25,1
742475,2020-07-01 02:15:56+00:00,@omgwtf2011 @BearingtonTrade $T made their dollar back 🤣🤣🤣🤣 https://t.co/wmKK5XErq0,1.0,['T'],2020-07-01,2,2,7,2020,omgwtf2011 bearingtontrade t made their dollar back httpst.cowmkk5xerq0,71,8,1
739293,2020-07-01 11:20:26+00:00,"@Purepriceaction +19 points from 3096✅

Target was 3075🎯 3077 hit 

We r just killing it again 🔥 called 3116 sunday night as potentially top as 3116 was my last bull target

For now top at 3111..🧐 

Next targets level 3045

$ES_F $NDX $SPX $SPY",1.0,"['ES', 'TGT']",2020-07-01,11,2,7,2020,purepriceaction 19 points from 3096 target was 3075 3077 hit we r just killing it again called 3116 sunday night as potentially top as 3116 was my last bull target for now top at 3111.. next targets level 3045 es_f ndx spx spy,226,43,2
738306,2020-07-01 12:53:07+00:00,"RT @DeItaOne: COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE",1.0,['PFE'],2020-07-01,12,2,7,2020,rt deitaone covid-19 vaccine from pfizer and biontech shows positive results - stat pfe,87,14,1
737617,2020-07-01 13:16:19+00:00,$PFE #BioNTech #BNT162 #SARSCoV2 #COVID19 #vaccines. $BNTX closing price today.,-1.0,['PFE'],2020-07-01,13,2,7,2020,pfe biontech bnt162 sarscov2 covid19 vaccines. bntx closing price today.,72,10,1
737063,2020-07-01 13:38:35+00:00,"RT @MaxNisen: Still extremely early and don't know if it'll work in the real world, but $PFE/$BNTX vaccine data showing what you want in a…",1.0,['PFE'],2020-07-01,13,2,7,2020,"rt maxnisen still extremely early and do not know if it will work in the real world, but pfebntx vaccine data showing what you want in a",136,27,1
736756,2020-07-01 13:50:15+00:00,"RT @DeItaOne: COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE",1.0,['PFE'],2020-07-01,13,2,7,2020,rt deitaone covid-19 vaccine from pfizer and biontech shows positive results - stat pfe,87,14,1
730295,2020-07-01 19:30:36+00:00,"$NFLX +6.8%, $FB +4.8%, $AMZN+4.2%, $TSLA +4%....",1.0,"['AMZN', 'FB', 'NFLX']",2020-07-01,19,2,7,2020,"nflx 6.8, fb 4.8, amzn4.2, tsla 4....",37,7,3
729966,2020-07-01 19:49:23+00:00,RT @DylanByers: $FB up 5%,1.0,['FB'],2020-07-01,19,2,7,2020,rt dylanbyers fb up 5,21,5,1
728827,2020-07-01 21:06:35+00:00,"@bostonchaahhts If “best qtr since 87” doesn’t make you a little nervous, then by all means keep buying $TSLA $AMZN $NFLX $RDFN $CMG. Otherwise now may be a good time to take a little off here. #justsaying 

cc: @mchaudhry82 @traderstewie @Terri1618 @johnscharts https://t.co/QT4F4t1Jn5",1.0,"['AMZN', 'CMG', 'NFLX']",2020-07-01,21,2,7,2020,"bostonchaahhts if best qtr since 87 doesnt make you a little nervous, then by all means keep buying tsla amzn nflx rdfn cmg. otherwise now may be a good time to take a little off here. justsaying cc mchaudhry82 traderstewie terri1618 johnscharts httpst.coqt4f4t1jn5",265,43,3
756997,2020-07-02 05:30:13+00:00,$AMZN - Amazon establishes new aerospace cloud unit https://t.co/iU2uOt4XDb,1.0,['AMZN'],2020-07-02,5,3,7,2020,amzn - amazon establishes new aerospace cloud unit httpst.coiu2uot4xdb,70,9,1
753480,2020-07-02 13:23:40+00:00,"@CryptoCrewNews I am hesitating between $FB, $TSLA and $QQQ puts? What puts do u have?",-1.0,['FB'],2020-07-02,13,3,7,2020,"cryptocrewnews i am hesitating between fb, tsla and qqq puts? what puts do u have?",82,15,1
752106,2020-07-02 14:34:21+00:00,"All today was about $amzn imo

It opened just above my 2909 and first pullback was 2848 then 56

I do have high hopes for $amzn 3117

Those suits who gave $amzn a 3200 3333 rating were nuts but they got it
#es_f $spx $spy https://t.co/T8qJog3UPz",1.0,['AMZN'],2020-07-02,14,3,7,2020,all today was about amzn imo it opened just above my 2909 and first pullback was 2848 then 56 i do have high hopes for amzn 3117 those suits who gave amzn a 3200 3333 rating were nuts but they got it es_f spx spy httpst.cot8qjog3upz,232,46,1
751812,2020-07-02 14:53:37+00:00,"When we see leaders 

$MSFT $AMZN keep hitting new ATHs

$AAPL near ATH
$NFLX ATH 
... $NVDA   ATH 

what does it mean???

BTD BTD BTD mrkt !",-1.0,"['AAPL', 'AMZN', 'MSFT', 'NFLX', 'NVDA']",2020-07-02,14,3,7,2020,when we see leaders msft amzn keep hitting new aths aapl near ath nflx ath ... nvda ath what does it mean??? btd btd btd mrkt !,127,27,5
751775,2020-07-02 14:56:15+00:00,"RT @LMT978: $AMZN hit +$1,000 today since I made it our Chart of the Day best idea for Members on March 25. 

I am currently +48% in my ope…",1.0,['AMZN'],2020-07-02,14,3,7,2020,"rt lmt978 amzn hit 1,000 today since i made it our chart of the day best idea for members on march 25. i am currently 48 in my ope",130,29,1
749334,2020-07-02 17:10:23+00:00,"RT @SheepKnowMore: $FB has a different tone because of mass suppression of dissenting voices. Folks are more fearful of backlash, not reali…",-1.0,['FB'],2020-07-02,17,3,7,2020,"rt sheepknowmore fb has a different tone because of mass suppression of dissenting voices. folks are more fearful of backlash, not reali",136,22,1
747186,2020-07-02 19:07:47+00:00,"#JPMorgan Chase $JPM Has A Good  #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/pV0VogSUeq",1.0,['JPM'],2020-07-02,19,3,7,2020,"jpmorgan chase jpm has a good fundamental analysis score fa score. check various fa indicators value, score, 5-year chart like pe, pb, ps, de, roe, roa, roic, gross margin, ebitda, etc stocks stock stockmarket investment investing httpst.cogr3yvqytxq httpst.copv0vogsueq",270,38,1
744345,2020-07-02 22:27:20+00:00,RT @itsdlevy: Disney wants to open @WaltDisneyWorld as COVID-19 infections in FL soar. They refuse to include testing in the safety plan fo…,-1.0,['FL'],2020-07-02,22,3,7,2020,rt itsdlevy disney wants to open waltdisneyworld as covid-19 infections in fl soar. they refuse to include testing in the safety plan fo,136,23,1
766203,2020-07-03 01:06:22+00:00,RT @GregCrennan: To continue to expose the #FederalReserve here is the power of attorney for @blackrock to purchase assets which include #s…,1.0,['BLK'],2020-07-03,1,4,7,2020,rt gregcrennan to continue to expose the federalreserve here is the power of attorney for blackrock to purchase assets which include s,134,22,1
764495,2020-07-03 07:03:46+00:00,"RT @faaaal: $appl $amzn $msft $tsla 
be greedy when others are fearful
and be fearful when others are greedy! https://t.co/1SW5PHngEB",-1.0,"['AMZN', 'MSFT']",2020-07-03,7,4,7,2020,rt faaaal appl amzn msft tsla be greedy when others are fearful and be fearful when others are greedy! httpst.co1sw5phngeb,122,20,2
762430,2020-07-03 14:26:28+00:00,RT @SheepKnowMore: The $FB video share of #Covid911 - INSURGENCY that got 5m views and 100k shares was just censored. Even though every fac…,-1.0,['FB'],2020-07-03,14,4,7,2020,rt sheepknowmore the fb video share of covid911 - insurgency that got 5m views and 100k shares was just censored. even though every fac,135,24,1
